address,employees,exec1_born,exec1_name,exec1_pay,exec1_title,exec2_born,exec2_name,exec2_pay,exec2_title,exec3_born,exec3_name,exec3_pay,exec3_title,govscore,industry,name_tk,sector
"5401 Virginia Way,Brentwood, TN 37027,United States","42,000",1972,Mr. Kurt D. Barton,943.03k,"Exec. VP, CFO & Treasurer",1973,Mr. Robert D. Mills,905.59k,"Exec. VP and Chief Technology, Digital Commerce & Strategy Officer",1957,Mr. Benjamin F. Parrish Jr.,1.05M,Exec. Officer,The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 1; Compensation: 3.,Specialty Retail,Tractor Supply Company (TSCO),Consumer Cyclical
"170/175 Lakeview Drive,Airside Business Park,Swords,Ireland","35,000",1964,Mr. Michael W. Lamach,4.76M,Chairman & CEO,1963,Mr. David S. Regnery,1.78M,Pres & COO,1962,Mr. Paul A. Camuti,1.18M,"Exec. VP, Chief Technology & Strategy Officer and Member of Advisory Council",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 7; Compensation: 5.,Specialty Industrial Machinery,Trane Technologies plc (TT),Industrials
"The Tower at Erieview,Suite 3000 1301 East 9th Street,Cleveland, OH 44114,United States","14,200",1952,Mr. Walter Nicholas Howley,56.24M,Exec. Chairman,1966,Dr. Kevin M. Stein,14.6M,"Pres, CEO & Director",1983,Mr. Michael J. Lisman,3.48M,Chief Financial Officer,The pillar scores are Audit: 5; Board: 10; Shareholder Rights: 8; Compensation: 10.,Aerospace & Defense,TransDigm Group Incorporated (TDG),Industrials
"485 Lexington Avenue,New York, NY 10017-2630,United States","30,000",1966,Mr. Alan David Schnitzer,7.1M,Chairman & CEO,1965,Mr. Daniel Stephen Frey,2.44M,Exec. VP & CFO,1969,Mr. Avrohom J. Kess,3.57M,Vice Chairman & Chief Legal Officer,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 1; Compensation: 7.,Insurance—Property & Casualty,"The Travelers Companies, Inc. (TRV)",Financial Services
"935 Stewart Drive,Sunnyvale, CA 94085,United States",,1952,Mr. Steven W. Berglund,1.3M,Exec. Chairman,1972,Mr. Robert G. Painter,631.37k,"CEO, Pres & Director",1963,Mr. Bryn A. Fosburgh,539.06k,Sr. VP,The pillar scores are Audit: 2; Board: 9; Shareholder Rights: 5; Compensation: 5.,Scientific & Technical Instruments,Trimble Inc. (TRMB),Technology
"214 North Tryon Street,Charlotte, NC 28202,United States","53,693",1948,Mr. Kelly Stuart King,6.28M,Chairman & CEO,1958,Mr. William Henry Rogers Jr.,3.52M,"Pres, COO & Director",1961,Mr. Daryl N. Bible,2.68M,Sr. EVP & CFO,The pillar scores are Audit: 3; Board: 4; Shareholder Rights: 3; Compensation: 4.,Banks—Regional,Truist Financial Corporation (TFC),Financial Services
"1355 Market Street,Suite 900,San Francisco, CA 94103,United States","5,500",1977,Mr. Jack  Dorsey,1,"Co-Founder, CEO & Director",1974,Mr. Ned D. Segal,576.08k,Chief Financial Officer,1975,Ms. Vijaya  Gadde Esq.,576.08k,"Chief Legal Officer, Head of Legal, Policy and Trust & Sec.",The pillar scores are Audit: 2; Board: 2; Shareholder Rights: 9; Compensation: 9.,Internet Content & Information,"Twitter, Inc. (TWTR)",Communication Services
"5101 Tennyson Parkway,Plano, TX 75024,United States",,1960,Mr. John S. Marr Jr.,580.24k,Exec. Chairman,1968,Mr. H. Lynn Moore Jr.,965.76k,"CEO, Pres & Director",1959,Mr. Brian K. Miller,742.73k,"Exec. VP, CFO & Treasurer",The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 9; Compensation: 5.,Software—Application,"Tyler Technologies, Inc. (TYL)",Technology
"2200 West Don Tyson Parkway,Springdale, AR 72762-6999,United States","139,000",1974,Mr. Samuel Dean Banks Jr.,8.12M,"CEO, Pres & Non-Independent Director",1958,Mr. Noel  White,3.86M,Exec. Vice Chairman,1965,Mr. Stewart F. Glendinning,1.82M,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 9; Shareholder Rights: 10; Compensation: 6.,Farm Products,"Tyson Foods, Inc. (TSN)",Consumer Defensive
"1745 Shea Center Drive,Suite 200,Highlands Ranch, CO 80129,United States",,1961,Mr. Thomas W. Toomey,834.68k,Chairman & CEO,1963,Mr. Jerry A. Davis CPA,1.12M,Pres,1980,Mr. Joseph D. Fisher CFA,869.58k,Sr. VP & CFO,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 8; Compensation: 7.,REIT—Residential,"UDR, Inc. (UDR)",Real Estate
"1000 Remington Boulevard,Suite 120,Bolingbrook, IL 60440,United States","18,000",1961,Ms. Mary N. Dillon,2.31M,CEO & Director,1967,Mr. David C. Kimbell,1.13M,Pres,1960,Mr. Scott M. Settersten,1.01M,"CFO, Treasurer & Assistant Sec.",The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 9; Compensation: 5.,Specialty Retail,"Ulta Beauty, Inc. (ULTA)",Consumer Cyclical
"800 Nicollet Mall,Minneapolis, MN 55402,United States","70,000",1961,Mr. Andrew  Cecere,3.97M,"Chairman, Pres & CEO",1962,Mr. Terrance R. Dolan,1.63M,Vice Chairman & CFO,1966,Mr. Jeffry H. von Gillern,1.5M,Vice Chairman of Technology & Operations Services,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 5; Compensation: 2.,Banks—Regional,U.S. Bancorp (USB),Financial Services
"1020 Hull Street,Baltimore, MD 21230,United States",,1973,Mr. Kevin A. Plank,1.95M,"Founder, Exec. Chairman & Brand Chief",1963,Mr. Patrik  Frisk,2M,"CEO, Pres & Exec. Director",1973,Mr. David E. Bergman,1.13M,Chief Financial Officer,The pillar scores are Audit: 5; Board: 7; Shareholder Rights: 10; Compensation: 8.,Apparel Manufacturing,"Under Armour, Inc. (UAA)",Consumer Cyclical
"1020 Hull Street,Baltimore, MD 21230,United States",,1973,Mr. Kevin A. Plank,1.95M,"Founder, Exec. Chairman & Brand Chief",1963,Mr. Patrik  Frisk,2M,"CEO, Pres & Exec. Director",1973,Mr. David E. Bergman,1.13M,Chief Financial Officer,The pillar scores are Audit: 5; Board: 7; Shareholder Rights: 10; Compensation: 8.,Apparel Manufacturing,"Under Armour, Inc. (UA)",Consumer Cyclical
"1400 Douglas Street,Omaha, NE 68179,United States","30,960",1963,Mr. Lance M. Fritz,2.21M,"Chairman, Pres & CEO",1966,Ms. Elizabeth F. Whited,787.09k,Exec. VP & Chief Human Resource Officer,1959,Mr. Vincenzo James Vena,1.82M,Sr. Advisor,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 1; Compensation: 2.,Railroads,Union Pacific Corporation (UNP),Industrials
"233 South Wacker Drive,Chicago, IL 60606,United States","74,400",1959,Mr. Oscar  Munoz,4.58M,Exec. Chairman,1967,Mr. J. Scott Kirby,2.49M,CEO & Director,1970,Mr. Brett J. Hart,1.99M,"Pres, Chief Admin. Officer & Gen. Counsel",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 9; Compensation: 5.,Airlines,"United Airlines Holdings, Inc. (UAL)",Industrials
"UnitedHealth Group Center,9900 Bren Road East,Minnetonka, MN 55343,United States",,1965,Sir Andrew Philip Witty,4.03M,CEO & Director,1960,Mr. Dirk C. McMahon,3.47M,Pres & COO,1962,Mr. John F. Rex,3.63M,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 2.,Healthcare Plans,UnitedHealth Group Incorporated (UNH),Healthcare
"55 Glenlake Parkway, NE,Atlanta, GA 30328,United States","540,000",1957,Ms. Carol B. TomÃ©,132.5k,CEO & Director,1969,Mr. Brian  Newman,757.17k,"Sr. VP, CFO & Treasurer",1963,Mr. Kevin M. Warren,1.61M,Sr. VP & Chief Marketing Officer,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 10; Compensation: 5.,Integrated Freight & Logistics,"United Parcel Service, Inc. (UPS)",Industrials
"100 First Stamford Place,Suite 700,Stamford, CT 06902,United States","18,250",1965,Mr. Matthew J. Flannery,1.68M,"Pres, CEO & Director",1973,Ms. Jessica T. Graziano,889.56k,Exec. VP & CFO,1968,Mr. Dale A. Asplund,1.06M,Exec. VP & COO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 3.,Rental & Leasing Services,"United Rentals, Inc. (URI)",Industrials
"Universal Corporate Center,367 South Gulph Road PO Box 61558,King of Prussia, PA 19406,United States","90,000",1938,Mr. Alan B. Miller,5.47M,Founder & Exec. Chairman,1971,Mr. Marc D. Miller,1.33M,"CEO, Pres & Director",1958,Mr. Steve G. Filton,983.22k,"Exec. VP, CFO & Sec.",The pillar scores are Audit: 2; Board: 10; Shareholder Rights: 10; Compensation: 10.,Medical Care Facilities,"Universal Health Services, Inc. (UHS)",Healthcare
"1 Fountain Square,Chattanooga, TN 37402,United States",,1969,Mr. Richard Paul McKenney,3.15M,"Pres, CEO & Director",1969,Mr. Steven Andrew Zabel,939.88k,Exec. VP & CFO,1974,Mr. Michael Quinn Simonds,1.41M,Exec. VP & COO,The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 5; Compensation: 1.,Insurance—Life,Unum Group (UNM),Financial Services
"One Valero Way,San Antonio, TX 78249,United States",,1957,Mr. Joseph W. Gorder,6.23M,Chairman & CEO,1966,Mr. R. Lane Riggs,2.21M,Pres & COO,1969,Mr. Jason W. Fraser,1.42M,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 6; Compensation: 3.,Oil & Gas Refining & Marketing,Valero Energy Corporation (VLO),Energy
"3100 Hansen Way,Palo Alto, CA 94304-1038,United States","10,000",1959,Mr. Dow R. Wilson,2.3M,CEO & Director,1979,Mr. Christopher A. Toth,1.04M,Pres & COO,1969,Mr. Jesse Michael Bruff,939.98k,Sr. VP of Fin. & CFO,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 2; Compensation: 8.,Medical Instruments & Supplies,"Varian Medical Systems, Inc. (VAR)",Healthcare
"353 North Clark Street,Suite 3300,Chicago, IL 60654,United States",516,1958,Ms. Debra A. Cafaro,2.99M,Chairman & CEO,1968,Mr. Robert F. Probst,2.06M,Exec. VP & CFO,1971,Mr. John D. Cobb,2.11M,Exec. VP & Chief Investment Officer,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 6; Compensation: 9.,REIT—Healthcare Facilities,"Ventas, Inc. (VTR)",Real Estate
"12061 Bluemont Way,Reston, VA 20190,United States",,1955,Mr. D. James Bidzos,2.02M,"Founder, Exec. Chairman & CEO",1963,Mr. Todd B. Strubbe,1.06M,Pres & COO,1961,Mr. George E. Kilguss III,936.37k,Exec. VP & CFO,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 5; Compensation: 2.,Software—Infrastructure,"VeriSign, Inc. (VRSN)",Technology
"545 Washington Boulevard,Jersey City, NJ 07310-1686,United States","9,060",1957,Mr. Scott G. Stephenson,,"Pres, CEO & Chairman",1967,Mr. Lee M. Shavel,1.47M,Chief Financial Officer,1966,Mr. Mark V. Anquillare,1.46M,Chief Operating Officer,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 8; Compensation: 3.,Consulting Services,"Verisk Analytics, Inc. (VRSK)",Industrials
"1095 Avenue of the Americas,New York, NY 10036,United States","132,200",1965,Mr. Hans E. Vestberg,6.1M,Chairman & CEO,1971,Mr. Matthew D. Ellis,2.75M,Exec. VP & CFO,1965,Ms. Tamara A. Erwin,2.48M,Exec. VP & CEO of Verizon Bus.,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 2; Compensation: 2.,Telecom Services,Verizon Communications Inc. (VZ),Communication Services
"50 Northern Avenue,Boston, MA 02210,United States",,1956,Dr. Jeffrey Marc Leiden,4.88M,Exec. Chairman,1973,Dr. Reshma  Kewalramani,2.03M,"CEO, Pres & Director",1968,Mr. Charles F. Wagner Jr.,1.66M,Exec. VP & CFO,The pillar scores are Audit: 2; Board: 6; Shareholder Rights: 6; Compensation: 8.,Biotechnology,Vertex Pharmaceuticals Incorporated (VRTX),Healthcare
"8505 East Orchard Road,Greenwood Village, CO 80111,United States","48,000",1960,Mr. Steven E. Rendle,4.38M,"Exec. Chairman, Pres & CEO",1965,Mr. Scott A. Roe,1.99M,Exec. VP & CFO,1964,Mr. Martino Scabbia Guerrini,1.22M,"Exec. VP, Pres of EMEA & Interim Global Brand Pres for Timberland",The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 8; Compensation: 4.,Apparel Manufacturing,V.F. Corporation (VFC),Consumer Cyclical
"1515 Broadway,New York, NY 10036,United States","23,990",1964,Mr. Robert Marc Bakish,6.2M,"Pres, CEO & Director",1969,Ms. Christa A. D'Alimonte,1.51M,"Exec. VP, Gen. Counsel & Sec.",1968,Ms. Nancy Ramsey Phillips,832.62k,Exec. VP & Chief People Officer,The pillar scores are Audit: 5; Board: 3; Shareholder Rights: 10; Compensation: 10.,Entertainment,ViacomCBS Inc. (VIAC),Communication Services
"1000 Mylan Boulevard,Canonsburg, PA 15317,United States","35,000",1961,Mr. Robert J. Coury,1.83M,Exec. Chairman,1961,Mr. Rajiv  Malik,4.47M,Pres & Exec. Director,1973,Mr. Anthony  Mauro,2.55M,Pres of Developed Markets,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 7; Compensation: 10.,Drug Manufacturers—Specialty & Generic,Viatris Inc. (VTRS),Healthcare
"PO Box 8999,San Francisco, CA 94128,United States","20,500",1958,Mr. Alfred Francis Kelly Jr.,4.78M,Chairman & CEO,1975,Mr. Ryan M. McInerney,2.89M,Pres,1960,Mr. Vasant M. Prabhu,2.88M,Vice Chairman & CFO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 2; Compensation: 2.,Credit Services,Visa Inc. (V),Financial Services
"5420 Wade Park Boulevard,Suite 206,Raleigh, NC 27607,United States","8,400",1964,Mr. Mark D. Morelli,,"Pres, CEO & Director",1970,Mr. David H. Naemura,,"Sr. VP, CFO & Treasurer",1970,Ms. Sarah W. Miller,,Chief Information Officer,The pillar scores are Audit: 0; Board: 0; Shareholder Rights: 0; Compensation: 0.,Scientific & Technical Instruments,Vontier Corporation (VNT),Technology
"888 Seventh Avenue,New York, NY 10019,United States","4,008",1942,Mr. Steven  Roth,2.09M,Chairman & CEO,1969,Mr. Michael J. Franco,2.42M,Pres & CFO,1970,Mr. Glen J. Weiss,2.02M,Exec. VP of Office Leasing & Co-Head of Real Estate,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 10; Compensation: 10.,REIT—Office,Vornado Realty Trust (VNO),Real Estate
"1200 Urban Center Drive,Birmingham, AL 35242,United States","9,173",1959,Mr. James Thomas Hill,3.85M,"Chairman, Pres & CEO",1961,Ms. Suzanne H. Wood,1.68M,Sr. VP & CFO,1958,Mr. Thompson S. Baker II,1.64M,Chief Operating Officer,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 6; Compensation: 1.,Building Materials,Vulcan Materials Company (VMC),Basic Materials
"475 Steamboat Road,Greenwich, CT 06830,United States",,1945,Mr. William Robert Berkley,7.51M,Exec. Chairman,1973,Mr. William Robert Berkley Jr.,7.24M,"Pres, CEO & Director",1969,Mr. Richard Mark Baio,1.47M,"Exec. VP, CFO & Treasurer",The pillar scores are Audit: 10; Board: 10; Shareholder Rights: 1; Compensation: 5.,Insurance—Property & Casualty,W. R. Berkley Corporation (WRB),Financial Services
"30 Isabella Street,Pittsburgh, PA 15212,United States","27,500",1972,Mr. Rafael O. Santana,2.29M,"CEO, Pres & Director",1966,Mr. Patrick D. Dugan,1.37M,Exec. VP & CFO,1956,Mr. David L. DeNinno,1.21M,"Exec. VP, Gen. Counsel & Sec.",The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 6; Compensation: 8.,Railroads,Westinghouse Air Brake Technologies Corporation (WAB),Industrials
"702 SW 8th Street,Bentonville, AR 72716,United States","2,200,000",1966,Mr. C. Douglas McMillon,5.2M,"Pres, CEO & Director",1968,Mr. M. Brett Biggs,2.75M,Exec. VP & CFO,1966,Mr. Suresh  Kumar,2.3M,"Global CTO, Chief Devel. Officer & Exec. VP",The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 5; Compensation: 7.,Discount Stores,Walmart Inc. (WMT),Consumer Defensive
"108 Wilmot Road,Deerfield, IL 60015,United States","223,000",1945,Mr. James A. Skinner,10.6k,Exec. Chairman,1941,Mr. Stefano  Pessina,50.38k,Exec. Vice Chairman & CEO,1962,Mr. James  Kehoe,2.01M,Exec. VP & Global CFO,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 1; Compensation: 9.,Pharmaceutical Retailers,"Walgreens Boots Alliance, Inc. (WBA)",Healthcare
"500 South Buena Vista Street,Burbank, CA 91521,United States","203,000",1951,Mr. Robert A. Iger,2.71M,Exec. Chairman,1960,Mr. Robert A. Chapek,3.12M,CEO & Director,1955,Ms. Christine Mary McCarthy,1.76M,Sr. EVP & CFO,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 3; Compensation: 10.,Entertainment,The Walt Disney Company (DIS),Communication Services
"1001 Fannin Street,Suite 4000,Houston, TX 77002,United States","44,900",1962,Mr. James C. Fish Jr.,3.04M,"Pres, CEO & Director",1976,Ms. Devina A. Rankin,1.27M,Exec. VP & CFO,1970,Mr. John J. Morris Jr.,1.45M,Exec. VP & COO,The pillar scores are Audit: 1; Board: 6; Shareholder Rights: 3; Compensation: 3.,Waste Management,"Waste Management, Inc. (WM)",Industrials
"34 Maple Street,Milford, MA 01757,United States","7,000",1977,Ms. Keeley A. Aleman,299.75k,"Sr. VP, Gen. Counsel & Corp. Sec.",1961,Dr. Michael C. Harrington Ph.D.,521.97k,Sr. VP of Global Markets,1970,Mr. Jonathan M. Pratt,369.35k,Sr. VP & Pres of TA Instruments,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 6; Compensation: 8.,Diagnostics & Research,Waters Corporation (WAT),Healthcare
"231 West Michigan Street,Milwaukee, WI 53203,United States","7,500",1951,Mr. Gale E. Klappa,3.55M,Exec. Chairman,1959,Mr. Joseph Kevin Fletcher,3.5M,"Pres, CEO & Director",1966,Mr. Scott J. Lauber,1.73M,Sr. EVP & COO,The pillar scores are Audit: 1; Board: 8; Shareholder Rights: 4; Compensation: 2.,Utilities—Regulated Electric,"WEC Energy Group, Inc. (WEC)",Utilities
"420 Montgomery Street,San Francisco, CA 94104,United States","268,531",1965,Mr. Charles W. Scharf,7.57M,"Pres, CEO & Director",1964,Mr. Petros G. Pelos,2.91M,Sr. EVP & CEO of Commercial Banking,1963,Ms. Mary Tabb Mack,3.1M,Sr. EVP and CEO of Consumer & Small Bus. Banking,The pillar scores are Audit: 5; Board: 3; Shareholder Rights: 5; Compensation: 4.,Banks—Diversified,Wells Fargo & Company (WFC),Financial Services
"4500 Dorr Street,Toledo, OH 43615,United States",,1981,Mr. Shankh S. Mitra,2.73M,"CEO, Chief Investment Officer & Director",1985,Mr. Timothy G. McHugh,1.41M,Exec. VP & CFO,1973,Mr. Matthew Grant McQueen J.D.,1.15M,"Exec. VP, Gen. Counsel & Corp. Sec.",The pillar scores are Audit: 1; Board: 1; Shareholder Rights: 7; Compensation: 2.,REIT—Healthcare Facilities,Welltower Inc. (WELL),Real Estate
"530 Herman O. West Drive,Exton, PA 19341-0645,United States","8,200",1970,Mr. Eric M. Green,2.28M,"Pres, CEO & Director",1969,Mr. Bernard J. Birkett,1.18M,Sr. VP & CFO,1965,Mr. David A. Montecalvo,801.65k,Sr. VP and Chief Operations & Supply Chain Officer,The pillar scores are Audit: 1; Board: 5; Shareholder Rights: 8; Compensation: 6.,Medical Instruments & Supplies,"West Pharmaceutical Services, Inc. (WST)",Healthcare
"5601 Great Oaks Parkway,San Jose, CA 95119,United States","63,800",1962,Mr. David V. Goeckeler,4.58M,CEO & Director,1962,Mr. Robert K. Eulau,1.77M,Exec. VP & CFO,1960,Dr. Srinivasan  Sivaram,1.52M,Pres of Technology & Strategy,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 3; Compensation: 9.,Computer Hardware,Western Digital Corporation (WDC),Technology
"7001 East Belleview Avenue,Denver, CO 80237,United States",,1961,Mr. Hikmet  Ersek,3.1M,"Pres, CEO & Director",1965,Mr. Rajesh K. Agrawal,1.4M,Chief Financial Officer,1970,Ms. Caroline  Tsai,934k,Chief Legal Officer & Corp. Sec.,The pillar scores are Audit: 1; Board: 2; Shareholder Rights: 2; Compensation: 8.,Credit Services,The Western Union Company (WU),Financial Services
"1000 Abernathy Road NE,Atlanta, GA 30328,United States","50,000",1954,Mr. Steven C. Voorhees,1.35M,"CEO, Pres & Director",1962,Mr. Ward H. Dickson,748.43k,Exec. VP & CFO,1963,Mr. Jeffrey Wayne Chalovich,743.29k,Chief Commercial Officer & Pres of Corrugated Packaging,The pillar scores are Audit: 1; Board: 3; Shareholder Rights: 8; Compensation: 2.,Packaging & Containers,WestRock Company (WRK),Consumer Cyclical
"220 Occidental Avenue South,Seattle, WA 98104,United States","9,400",1974,"Mr. Devin W. Stockfish Esq., J.D.",2.63M,"Pres, CEO & Director",1966,Mr. Russell S. Hagen,1.26M,Sr. VP & CFO,1957,Mr. Adrian M. Blocker,1.15M,Sr. VP of Timberlands,The pillar scores are Audit: 1; Board: 4; Shareholder Rights: 6; Compensation: 7.,REIT—Specialty,Weyerhaeuser Company (WY),Real Estate
"2000 North M-63,Benton Harbor, MI 49022-2692,United States","78,000",1965,Mr. Marc Robert Bitzer,3.77M,"Chairman, Pres & CEO",1970,Mr. James W. Peters,1.49M,Exec. VP & CFO,1964,Mr. JoÃ£o Carlos Costa Brega,1.84M,Exec. VP & Pres of Latin America,The pillar scores are Audit: 1; Board: 7; Shareholder Rights: 5; Compensation: 6.,"Furnishings, Fixtures & Appliances",Whirlpool Corporation (WHR),Consumer Cyclical
"One Williams Center,Suite 4700,Tulsa, OK 74172,United States","4,812",1962,Mr. Alan S. Armstrong,,"Pres, CEO & Director",1970,Mr. John D. Chandler CPA,1.12M,Sr. VP & CFO,1966,Mr. Micheal G. Dunn,1.49M,Exec. VP & COO,The pillar scores are Audit: 1; Board: 9; Shareholder Rights: 8; Compensation: 8.,Oil & Gas Midstream,"The Williams Companies, Inc. (WMB)",Energy
"51 Lime Street,London EC3M 7DQ,United Kingdom","46,000",1950,Mr. John J. Haley,5.97M,CEO & Exec. Director,1964,Mr. Michael J. Burwell CPA,1.89M,Chief Financial Officer,1962,Mr. Carl A. Hess,1.49M,"Head of Investment, Risk & Reinsurance",The pillar scores are Audit: 2; Board: 3; Shareholder Rights: 6; Compensation: 2.,Insurance Brokers,Willis Towers Watson Public Limited Company (WLTW),Financial Services
